orig_cfs_code,dest_cfs_code,truck,rail,water,air
2699999,37172,94.0,0.0,0.0,0.0
2699999,37268,76.0,0.0,0.0,0.0
2699999,37450,41.0,0.0,0.0,0.0
2699999,3799999,257.0,0.0,0.0,0.0
2699999,3899999,37.0,32.0,0.0,0.0
2699999,39178,488.0,37.0,0.0,0.0
2699999,39184,896.0,10.0,0.0,0.0
2699999,39198,857.0,50.0,0.0,0.0
2699999,39212,542.0,0.0,0.0,1.0
2699999,3999999,1986.0,37.0,12.0,0.0
2699999,40416,0.0,0.0,0.0,0.0
2699999,40538,63.0,0.0,0.0,0.0
2699999,4099999,109.0,0.0,0.0,0.0
2699999,4138900,0.0,9.0,0.0,0.0
2699999,4199999,139.0,0.0,0.0,0.0
2699999,42428,301.0,0.0,0.0,0.0
2699999,42430,239.0,3.0,0.0,0.0
2699999,4299999,997.0,60.0,0.0,0.0
2699999,4439300,39.0,0.0,0.0,0.0
2699999,4516700,282.0,0.0,0.0,0.0
2699999,45273,70.0,0.0,0.0,0.0
2699999,4599999,228.0,0.0,0.0,0.0
2699999,4699999,69.0,0.0,0.0,0.0
2699999,4732820,0.0,0.0,0.0,0.0
2699999,47400,367.0,0.0,0.0,0.0
2699999,4799999,367.0,0.0,0.0,0.0
2699999,4812420,24.0,0.0,0.0,0.0
2699999,4813140,0.0,0.0,0.0,0.0
2699999,48204,0.0,0.0,0.0,0.0
2699999,48206,725.0,6.0,0.0,0.0
2699999,4821340,165.0,0.0,0.0,0.0
2699999,48288,363.0,0.0,0.0,4.0
2699999,4829700,568.0,41.0,0.0,0.0
2699999,4841700,115.0,0.0,0.0,0.0
2699999,4899999,369.0,0.0,0.0,0.0
2699999,49482,128.0,0.0,0.0,0.0
2699999,4999999,31.0,0.0,0.0,0.0
2699999,5099999,0.0,0.0,0.0,0.0
2699999,5140060,0.0,0.0,0.0,0.0
2699999,5147260,161.0,0.0,0.0,0.0
2699999,51548,0.0,0.0,0.0,0.0
2699999,5199999,264.0,0.0,0.0,0.0
2699999,53500,183.0,0.0,0.0,0.0
2699999,5399999,107.0,3.0,0.0,0.0
2699999,5499999,90.0,0.0,0.0,0.0
2699999,55376,561.0,40.0,90.0,0.0
2699999,5599999,1339.0,207.0,0.0,0.0
2699999,5699999,0.0,0.0,0.0,0.0
27378,01142,155.0,0.0,0.0,1.0
27378,01380,0.0,0.0,0.0,0.0
27378,0199999,132.0,0.0,0.0,0.0
27378,0438060,541.0,0.0,0.0,0.0
27378,0446060,48.0,0.0,0.0,1.0
27378,0499999,0.0,0.0,0.0,0.0
27378,0599999,495.0,0.0,0.0,0.0
27378,06348,1390.0,508.0,0.0,213.0
27378,06472,228.0,6.0,0.0,0.0
27378,0641740,261.0,0.0,0.0,31.0
27378,06488,550.0,0.0,0.0,0.0
27378,0699999,578.0,0.0,0.0,61.0
27378,08216,351.0,0.0,0.0,0.0
27378,0899999,168.0,0.0,0.0,0.0
27378,09278,38.0,0.0,0.0,2.0
27378,09408,0.0,0.0,0.0,0.0
27378,0999999,26.0,0.0,0.0,0.0
27378,1099999,0.0,0.0,0.0,0.0
27378,1147900,0.0,0.0,0.0,0.0
27378,1227260,123.0,0.0,0.0,0.0
27378,1233100,433.0,0.0,0.0,70.0
27378,12422,127.0,0.0,0.0,23.0
27378,1245300,152.0,0.0,0.0,45.0
27378,1299999,434.0,0.0,0.0,0.0
27378,13122,0.0,0.0,0.0,63.0
27378,13496,35.0,0.0,0.0,0.0
27378,1399999,126.0,24.0,0.0,0.0
27378,1699999,108.0,0.0,0.0,4.0
27378,17176,4284.0,0.0,0.0,547.0
27378,17476,0.0,0.0,0.0,0.0
27378,1799999,1073.0,10.0,0.0,6.0
27378,18176,345.0,0.0,0.0,3.0
27378,18294,0.0,0.0,0.0,37.0
27378,1899999,781.0,0.0,0.0,0.0
27378,1999999,3269.0,53.0,0.0,0.0
27378,20312,0.0,0.0,0.0,0.0
27378,2099999,324.0,6.0,0.0,0.0
27378,21350,358.0,0.0,0.0,0.0
27378,2199999,189.0,10.0,0.0,10.0
27378,22132,0.0,0.0,0.0,0.0
27378,22324,0.0,0.0,0.0,0.0
27378,22406,107.0,34.0,770.0,0.0
27378,2299999,186.0,0.0,0.0,0.0
27378,2399999,0.0,0.0,0.0,0.0
27378,2412580,334.0,0.0,0.0,0.0
27378,2447900,55.0,0.0,0.0,0.0
27378,2499999,0.0,0.0,0.0,0.0
27378,25148,372.0,0.0,0.0,0.0
27378,2599999,77.0,0.0,0.0,0.0
27378,26220,710.0,0.0,0.0,20.0
27378,26266,208.0,0.0,0.0,0.0
27378,2699999,520.0,0.0,0.0,0.0
27378,2799999,9552.0,656.0,0.0,0.0
27378,2899999,186.0,0.0,0.0,4.0
27378,29312,358.0,0.0,0.0,3.0
27378,29476,331.0,11.0,0.0,0.0
27378,2999999,534.0,0.0,0.0,4.0
27378,3099999,202.0,0.0,0.0,0.0
27378,3199999,668.0,0.0,0.0,0.0
27378,32332,134.0,0.0,0.0,22.0
27378,3299999,0.0,0.0,0.0,1.0
27378,3399999,27.0,7.0,0.0,0.0
27378,34408,768.0,26.0,0.0,107.0
27378,34428,75.0,0.0,0.0,8.0
27378,3499999,0.0,0.0,0.0,0.0
27378,3599999,270.0,0.0,0.0,0.0
27378,36104,711.0,0.0,0.0,0.0
27378,36160,297.0,0.0,0.0,5.0
27378,36408,642.0,0.0,0.0,202.0
27378,36464,213.0,0.0,0.0,0.0
27378,3699999,290.0,0.0,0.0,0.0
27378,37172,171.0,0.0,0.0,0.0
27378,37268,144.0,0.0,0.0,6.0
27378,37450,114.0,0.0,0.0,0.0
27378,3799999,233.0,0.0,0.0,0.0
27378,3899999,1905.0,22.0,0.0,0.0
27378,39178,326.0,0.0,0.0,0.0
27378,39184,260.0,0.0,0.0,9.0
27378,39198,255.0,10.0,0.0,0.0
27378,39212,0.0,0.0,0.0,0.0
27378,3999999,249.0,0.0,0.0,0.0
27378,40416,159.0,0.0,0.0,0.0
27378,40538,105.0,3.0,0.0,0.0
27378,4099999,66.0,0.0,0.0,0.0
27378,4138900,192.0,4.0,0.0,0.0
27378,4199999,44.0,0.0,0.0,0.0
27378,42428,0.0,32.0,0.0,0.0
27378,42430,234.0,0.0,0.0,6.0
27378,4299999,1104.0,205.0,0.0,0.0
27378,4439300,0.0,0.0,0.0,0.0
27378,4516700,31.0,0.0,0.0,0.0
27378,45273,79.0,0.0,0.0,0.0
27378,4599999,0.0,0.0,0.0,0.0
27378,4699999,1816.0,0.0,0.0,9.0
27378,4732820,167.0,0.0,0.0,39.0
27378,47400,265.0,0.0,0.0,8.0
27378,4799999,443.0,0.0,0.0,16.0
27378,4812420,47.0,0.0,0.0,0.0
27378,4813140,24.0,0.0,0.0,0.0
27378,48204,0.0,0.0,0.0,0.0
27378,48206,1372.0,0.0,0.0,0.0
27378,4821340,120.0,0.0,0.0,0.0
27378,48288,539.0,51.0,16.0,0.0
27378,4829700,247.0,0.0,0.0,8.0
27378,4841700,96.0,0.0,0.0,0.0
27378,4899999,601.0,0.0,0.0,0.0
27378,49482,246.0,0.0,0.0,0.0
27378,4999999,44.0,0.0,0.0,0.0
27378,5099999,0.0,0.0,0.0,0.0
27378,5140060,325.0,0.0,0.0,19.0
27378,5147260,283.0,12.0,0.0,4.0
27378,51548,0.0,0.0,0.0,0.0
27378,5199999,148.0,0.0,0.0,0.0
27378,53500,520.0,149.0,0.0,19.0
27378,5399999,234.0,0.0,0.0,0.0
27378,5499999,26.0,0.0,0.0,0.0
27378,55376,1329.0,0.0,0.0,0.0
27378,5599999,6489.0,73.0,0.0,0.0
27378,5699999,57.0,0.0,0.0,0.0
2799999,01142,62.0,135.0,0.0,0.0
2799999,01380,28.0,0.0,0.0,0.0
2799999,0199999,179.0,0.0,0.0,0.0
2799999,0438060,188.0,27.0,0.0,0.0
2799999,0446060,0.0,0.0,0.0,0.0
2799999,0499999,0.0,0.0,0.0,0.0
2799999,0599999,181.0,79.0,0.0,0.0
2799999,06348,764.0,113.0,0.0,0.0
2799999,06472,81.0,5.0,0.0,0.0
2799999,0641740,109.0,0.0,0.0,0.0
2799999,06488,94.0,167.0,0.0,0.0
2799999,0699999,299.0,125.0,0.0,0.0
2799999,08216,223.0,20.0,0.0,0.0
2799999,0899999,109.0,38.0,0.0,0.0
2799999,09278,0.0,0.0,0.0,0.0
2799999,09408,27.0,0.0,0.0,0.0
2799999,0999999,0.0,0.0,0.0,0.0
2799999,1099999,0.0,0.0,0.0,0.0
2799999,1147900,0.0,0.0,0.0,0.0
2799999,1227260,35.0,0.0,0.0,0.0
2799999,1233100,148.0,0.0,5.0,0.0
2799999,12422,0.0,0.0,0.0,0.0
2799999,1245300,73.0,0.0,0.0,0.0
2799999,1299999,92.0,0.0,0.0,0.0
2799999,13122,538.0,3.0,0.0,0.0
2799999,13496,0.0,0.0,0.0,0.0
2799999,1399999,93.0,0.0,0.0,0.0
2799999,1699999,98.0,24.0,0.0,0.0
2799999,17176,1646.0,424.0,0.0,0.0
2799999,17476,0.0,100.0,0.0,0.0
2799999,1799999,912.0,151.0,0.0,0.0
2799999,18176,34.0,30.0,312.0,0.0
2799999,18294,151.0,0.0,0.0,0.0
2799999,1899999,272.0,0.0,0.0,0.0
2799999,1999999,3044.0,24.0,0.0,0.0
2799999,20312,44.0,23.0,0.0,0.0
2799999,2099999,344.0,0.0,0.0,0.0
2799999,21350,117.0,0.0,0.0,0.0
2799999,2199999,94.0,28.0,0.0,0.0
2799999,22132,0.0,0.0,0.0,0.0
2799999,22324,0.0,0.0,0.0,0.0
2799999,22406,79.0,0.0,0.0,0.0
2799999,2299999,0.0,0.0,0.0,0.0
2799999,2399999,246.0,0.0,0.0,0.0
2799999,2412580,509.0,0.0,0.0,0.0
2799999,2447900,64.0,0.0,0.0,0.0
2799999,2499999,0.0,0.0,0.0,0.0
2799999,25148,182.0,0.0,0.0,0.0
2799999,2599999,39.0,0.0,0.0,0.0
2799999,26220,326.0,9.0,211.0,0.0
2799999,26266,210.0,0.0,0.0,0.0
2799999,2699999,276.0,44.0,0.0,0.0
2799999,27378,4877.0,29.0,0.0,0.0
2799999,2899999,145.0,0.0,0.0,0.0
2799999,29312,149.0,0.0,0.0,0.0
2799999,29476,189.0,0.0,0.0,0.0
2799999,2999999,330.0,0.0,0.0,0.0
2799999,3099999,200.0,10.0,0.0,0.0
2799999,3199999,487.0,0.0,0.0,4.0
2799999,32332,86.0,0.0,0.0,0.0
2799999,3299999,0.0,37.0,0.0,0.0
2799999,3399999,95.0,0.0,0.0,0.0
2799999,34408,412.0,139.0,0.0,0.0
2799999,34428,66.0,23.0,0.0,0.0
2799999,3499999,0.0,0.0,0.0,0.0
2799999,3599999,40.0,0.0,0.0,0.0
2799999,36104,25.0,109.0,0.0,0.0
2799999,36160,0.0,0.0,0.0,0.0
2799999,36408,232.0,0.0,0.0,0.0
2799999,36464,62.0,0.0,0.0,0.0
2799999,3699999,119.0,0.0,0.0,0.0
2799999,37172,160.0,0.0,0.0,0.0
2799999,37268,23.0,0.0,0.0,0.0
2799999,37450,33.0,0.0,0.0,0.0
2799999,3799999,168.0,40.0,0.0,0.0
2799999,3899999,1141.0,1.0,0.0,0.0
2799999,39178,109.0,0.0,0.0,0.0
2799999,39184,144.0,0.0,0.0,0.0
2799999,39198,95.0,0.0,0.0,0.0
2799999,39212,209.0,0.0,0.0,0.0
2799999,3999999,187.0,0.0,0.0,0.0
2799999,40416,55.0,16.0,0.0,0.0
2799999,40538,14.0,0.0,0.0,0.0
2799999,4099999,56.0,0.0,0.0,0.0
2799999,4138900,51.0,0.0,0.0,0.0
2799999,4199999,95.0,0.0,0.0,0.0
2799999,42428,96.0,53.0,0.0,0.0
2799999,42430,70.0,0.0,0.0,0.0
2799999,4299999,334.0,64.0,0.0,0.0
2799999,4439300,0.0,0.0,0.0,0.0
2799999,4516700,15.0,0.0,0.0,0.0
2799999,45273,0.0,0.0,0.0,0.0
2799999,4599999,122.0,0.0,0.0,0.0
2799999,4699999,1337.0,0.0,0.0,0.0
2799999,4732820,40.0,0.0,0.0,0.0
2799999,47400,86.0,0.0,0.0,0.0
2799999,4799999,0.0,0.0,0.0,0.0
2799999,4812420,13.0,0.0,0.0,0.0
2799999,4813140,5.0,0.0,0.0,0.0
2799999,48204,10.0,0.0,0.0,0.0
2799999,48206,290.0,25.0,0.0,0.0
2799999,4821340,0.0,0.0,0.0,0.0
2799999,48288,342.0,2.0,0.0,0.0
2799999,4829700,199.0,0.0,0.0,0.0
2799999,4841700,64.0,0.0,0.0,0.0
2799999,4899999,272.0,168.0,0.0,0.0
2799999,49482,110.0,11.0,0.0,0.0
2799999,4999999,0.0,0.0,0.0,0.0
2799999,5099999,24.0,0.0,0.0,0.0
2799999,5140060,129.0,0.0,0.0,0.0
2799999,5147260,145.0,0.0,0.0,0.0
2799999,51548,56.0,0.0,0.0,0.0
2799999,5199999,74.0,0.0,0.0,0.0
2799999,53500,309.0,0.0,0.0,16.0
2799999,5399999,143.0,337.0,0.0,0.0
2799999,5499999,35.0,0.0,0.0,0.0
2799999,55376,566.0,45.0,0.0,0.0
2799999,5599999,2416.0,1029.0,0.0,0.0
2799999,5699999,98.0,14.0,0.0,0.0
2899999,01142,785.0,22.0,0.0,0.0
2899999,01380,1629.0,0.0,0.0,0.0
2899999,0199999,2210.0,160.0,0.0,0.0
2899999,0438060,281.0,0.0,0.0,0.0
2899999,0446060,0.0,0.0,0.0,0.0
2899999,0499999,78.0,0.0,0.0,0.0
2899999,0599999,1735.0,153.0,0.0,0.0
2899999,06348,1058.0,406.0,0.0,10.0
2899999,06472,125.0,0.0,0.0,0.0
2899999,0641740,50.0,3.0,0.0,0.0
2899999,06488,191.0,0.0,0.0,0.0
2899999,0699999,470.0,50.0,0.0,0.0
2899999,08216,218.0,0.0,0.0,0.0
2899999,0899999,46.0,0.0,0.0,0.0
2899999,09278,47.0,0.0,0.0,0.0
2899999,09408,55.0,0.0,0.0,0.0
2899999,0999999,20.0,0.0,0.0,0.0
2899999,1099999,76.0,0.0,0.0,0.0
2899999,1147900,0.0,0.0,0.0,0.0
2899999,1227260,229.0,0.0,0.0,0.0
2899999,1233100,0.0,60.0,0.0,0.0
2899999,12422,253.0,16.0,0.0,0.0
2899999,1245300,219.0,0.0,0.0,0.0
2899999,1299999,671.0,109.0,347.0,0.0
2899999,13122,2070.0,108.0,0.0,0.0
2899999,13496,197.0,0.0,0.0,0.0
2899999,1399999,1017.0,146.0,0.0,0.0
2899999,1699999,56.0,0.0,0.0,0.0
2899999,17176,991.0,136.0,0.0,0.0
2899999,17476,34.0,0.0,0.0,0.0
2899999,1799999,812.0,48.0,0.0,0.0
2899999,18176,111.0,0.0,0.0,0.0
2899999,18294,307.0,0.0,0.0,0.0
2899999,1899999,1020.0,74.0,0.0,0.0
2899999,1999999,515.0,0.0,0.0,0.0
2899999,20312,158.0,0.0,0.0,0.0
2899999,2099999,148.0,34.0,0.0,0.0
2899999,21350,369.0,33.0,0.0,0.0
2899999,2199999,648.0,0.0,0.0,0.0
2899999,22132,1157.0,0.0,0.0,0.0
2899999,22324,120.0,0.0,0.0,0.0
2899999,22406,1981.0,46.0,1125.0,0.0
2899999,2299999,2054.0,39.0,527.0,1.0
2899999,2399999,89.0,0.0,0.0,0.0
2899999,2412580,210.0,0.0,0.0,0.0
2899999,2447900,32.0,0.0,0.0,0.0
2899999,2499999,86.0,0.0,0.0,0.0
2899999,25148,153.0,0.0,0.0,0.0
2899999,2599999,41.0,0.0,0.0,0.0
2899999,26220,795.0,136.0,0.0,0.0
2899999,26266,0.0,0.0,0.0,0.0
2899999,2699999,151.0,53.0,0.0,0.0
2899999,27378,256.0,0.0,0.0,0.0
2899999,2799999,54.0,0.0,0.0,0.0
2899999,29312,0.0,24.0,0.0,0.0
2899999,29476,273.0,0.0,0.0,0.0
2899999,2999999,741.0,0.0,0.0,0.0
2899999,3099999,54.0,0.0,0.0,0.0
2899999,3199999,185.0,1.0,0.0,0.0
2899999,32332,68.0,0.0,0.0,0.0
2899999,3299999,0.0,0.0,0.0,0.0
2899999,3399999,44.0,0.0,0.0,0.0
2899999,34408,348.0,57.0,0.0,0.0
2899999,34428,88.0,0.0,0.0,0.0
2899999,3499999,0.0,0.0,0.0,0.0
2899999,3599999,59.0,0.0,0.0,0.0
2899999,36104,32.0,0.0,0.0,0.0
2899999,36160,158.0,0.0,0.0,0.0
2899999,36408,176.0,0.0,0.0,0.0
2899999,36464,66.0,0.0,0.0,0.0
2899999,3699999,247.0,0.0,0.0,0.0
2899999,37172,278.0,35.0,0.0,0.0
2899999,37268,205.0,0.0,0.0,0.0
2899999,37450,69.0,0.0,0.0,0.0
2899999,3799999,333.0,64.0,0.0,0.0
2899999,3899999,48.0,0.0,0.0,0.0
2899999,39178,0.0,31.0,0.0,0.0
2899999,39184,0.0,0.0,0.0,0.0
2899999,39198,300.0,18.0,0.0,0.0
2899999,39212,165.0,0.0,0.0,0.0
2899999,3999999,703.0,17.0,0.0,0.0
2899999,40416,195.0,0.0,0.0,0.0
2899999,40538,0.0,0.0,0.0,0.0
2899999,4099999,104.0,0.0,0.0,0.0
2899999,4138900,61.0,0.0,0.0,0.0
2899999,4199999,59.0,0.0,0.0,0.0
2899999,42428,223.0,30.0,0.0,0.0
2899999,42430,63.0,0.0,0.0,0.0
2899999,4299999,471.0,104.0,0.0,0.0
2899999,4439300,5.0,0.0,0.0,0.0
2899999,4516700,0.0,0.0,0.0,0.0
2899999,45273,218.0,0.0,0.0,0.0
2899999,4599999,302.0,0.0,0.0,0.0
2899999,4699999,0.0,0.0,0.0,0.0
2899999,4732820,1587.0,28.0,0.0,31.0
2899999,47400,1012.0,25.0,0.0,0.0
2899999,4799999,1668.0,374.0,0.0,0.0
2899999,4812420,135.0,0.0,0.0,0.0
2899999,4813140,0.0,0.0,0.0,0.0
2899999,48204,0.0,0.0,0.0,0.0
2899999,48206,1596.0,0.0,0.0,0.0
2899999,4821340,79.0,6.0,0.0,0.0
2899999,48288,1206.0,9.0,129.0,0.0
2899999,4829700,357.0,56.0,0.0,0.0
2899999,4841700,0.0,6.0,0.0,0.0
2899999,4899999,1202.0,112.0,0.0,0.0
2899999,49482,218.0,10.0,0.0,0.0
2899999,4999999,0.0,0.0,0.0,0.0
2899999,5099999,26.0,0.0,0.0,0.0
2899999,5140060,100.0,0.0,0.0,0.0
2899999,5147260,110.0,0.0,0.0,0.0
2899999,51548,140.0,0.0,0.0,0.0
2899999,5199999,119.0,0.0,0.0,0.0
2899999,53500,143.0,40.0,0.0,0.0
2899999,5399999,46.0,0.0,0.0,0.0
2899999,5499999,0.0,0.0,0.0,0.0
2899999,55376,0.0,0.0,0.0,0.0
2899999,5599999,527.0,50.0,0.0,0.0
2899999,5699999,41.0,32.0,0.0,0.0
29312,01142,0.0,0.0,0.0,0.0
29312,01380,0.0,0.0,0.0,0.0
29312,0199999,61.0,0.0,0.0,0.0
29312,0438060,23.0,0.0,0.0,0.0
29312,0446060,0.0,0.0,0.0,0.0
29312,0499999,0.0,0.0,0.0,0.0
29312,0599999,0.0,427.0,0.0,0.0
29312,06348,307.0,56.0,7.0,0.0
29312,06472,25.0,0.0,0.0,0.0
29312,0641740,0.0,0.0,0.0,0.0
29312,06488,65.0,0.0,0.0,0.0
29312,0699999,127.0,0.0,0.0,0.0
29312,08216,225.0,0.0,0.0,0.0
29312,0899999,101.0,0.0,0.0,0.0
29312,09278,24.0,0.0,0.0,0.0
29312,09408,0.0,0.0,0.0,0.0
29312,0999999,0.0,0.0,0.0,0.0
29312,1099999,0.0,0.0,0.0,0.0
29312,1147900,0.0,0.0,0.0,0.0
29312,1227260,0.0,0.0,0.0,0.0
29312,1233100,39.0,0.0,0.0,0.0
29312,12422,35.0,0.0,0.0,0.0
29312,1245300,33.0,0.0,0.0,0.0
29312,1299999,32.0,0.0,0.0,0.0
29312,13122,202.0,0.0,0.0,0.0
29312,13496,0.0,0.0,0.0,0.0
29312,1399999,181.0,0.0,0.0,0.0
29312,1699999,0.0,0.0,0.0,0.0
29312,17176,627.0,0.0,0.0,123.0
29312,17476,127.0,9.0,0.0,0.0
29312,1799999,0.0,0.0,0.0,0.0
29312,18176,17.0,0.0,0.0,0.0
29312,18294,71.0,0.0,0.0,1.0
29312,1899999,0.0,0.0,0.0,0.0
29312,1999999,555.0,41.0,0.0,0.0
29312,20312,1946.0,8.0,0.0,0.0
29312,2099999,1699.0,57.0,0.0,0.0
29312,21350,28.0,0.0,0.0,0.0
29312,2199999,0.0,0.0,0.0,0.0
29312,22132,0.0,0.0,0.0,0.0
29312,22324,0.0,0.0,0.0,0.0
29312,22406,0.0,0.0,0.0,0.0
29312,2299999,0.0,0.0,0.0,0.0
29312,2399999,0.0,0.0,0.0,0.0
29312,2412580,24.0,0.0,0.0,0.0
29312,2447900,0.0,0.0,0.0,0.0
29312,2499999,0.0,0.0,0.0,0.0
29312,25148,0.0,0.0,0.0,0.0
29312,2599999,0.0,0.0,0.0,0.0
29312,26220,0.0,0.0,0.0,0.0
29312,26266,0.0,0.0,0.0,0.0
29312,2699999,0.0,0.0,0.0,0.0
29312,27378,450.0,0.0,0.0,0.0
29312,2799999,113.0,0.0,0.0,0.0
29312,2899999,75.0,0.0,0.0,0.0
29312,29476,641.0,0.0,0.0,0.0
29312,2999999,1550.0,44.0,0.0,0.0
29312,3099999,40.0,0.0,0.0,0.0
29312,3199999,537.0,39.0,0.0,0.0
29312,32332,0.0,0.0,0.0,0.0
29312,3299999,0.0,0.0,0.0,0.0
29312,3399999,19.0,0.0,0.0,0.0
29312,34408,141.0,0.0,0.0,0.0
29312,34428,0.0,0.0,0.0,0.0
29312,3499999,0.0,0.0,0.0,0.0
29312,3599999,25.0,0.0,0.0,0.0
29312,36104,0.0,0.0,0.0,0.0
29312,36160,0.0,0.0,0.0,0.0
29312,36408,44.0,0.0,0.0,0.0
29312,36464,19.0,0.0,0.0,0.0
29312,3699999,0.0,0.0,0.0,0.0
29312,37172,0.0,0.0,0.0,0.0
29312,37268,20.0,0.0,0.0,0.0
29312,37450,0.0,0.0,0.0,0.0
29312,3799999,37.0,0.0,0.0,0.0
29312,3899999,39.0,0.0,0.0,0.0
29312,39178,61.0,0.0,0.0,0.0
29312,39184,54.0,0.0,0.0,0.0
29312,39198,93.0,0.0,0.0,0.0
29312,39212,26.0,0.0,0.0,0.0
29312,3999999,146.0,0.0,0.0,0.0
29312,40416,86.0,0.0,0.0,0.0
29312,40538,258.0,0.0,0.0,0.0
29312,4099999,356.0,5.0,0.0,0.0
29312,4138900,36.0,0.0,0.0,0.0
29312,4199999,9.0,0.0,0.0,0.0
29312,42428,0.0,0.0,0.0,0.0
29312,42430,0.0,0.0,0.0,0.0
29312,4299999,312.0,0.0,0.0,0.0
29312,4439300,0.0,0.0,0.0,0.0
29312,4516700,0.0,0.0,0.0,0.0
29312,45273,0.0,0.0,0.0,0.0
29312,4599999,62.0,0.0,0.0,0.0
29312,4699999,111.0,0.0,0.0,0.0
29312,4732820,0.0,0.0,0.0,0.0
29312,47400,0.0,0.0,0.0,0.0
29312,4799999,141.0,0.0,0.0,0.0
29312,4812420,0.0,0.0,0.0,0.0
29312,4813140,0.0,0.0,0.0,0.0
29312,48204,0.0,0.0,0.0,0.0
29312,48206,414.0,0.0,0.0,7.0
29312,4821340,19.0,0.0,0.0,0.0
29312,48288,246.0,0.0,0.0,1.0
29312,4829700,0.0,0.0,0.0,0.0
29312,4841700,0.0,0.0,0.0,0.0
29312,4899999,171.0,0.0,0.0,0.0
29312,49482,0.0,0.0,0.0,0.0
29312,4999999,9.0,0.0,0.0,0.0
29312,5099999,0.0,0.0,0.0,0.0
29312,5140060,0.0,0.0,0.0,0.0
29312,5147260,91.0,0.0,0.0,0.0
29312,51548,10.0,0.0,0.0,0.0
29312,5199999,0.0,0.0,0.0,0.0
29312,53500,0.0,0.0,0.0,0.0
29312,5399999,0.0,0.0,0.0,2.0
29312,5499999,0.0,0.0,0.0,0.0
29312,55376,63.0,0.0,0.0,0.0
29312,5599999,217.0,0.0,0.0,0.0
29312,5699999,0.0,0.0,0.0,0.0
29476,01142,159.0,0.0,0.0,0.0
29476,01380,0.0,0.0,0.0,0.0
29476,0199999,198.0,0.0,0.0,57.0
29476,0438060,206.0,0.0,0.0,9.0
29476,0446060,0.0,0.0,0.0,0.0
29476,0499999,41.0,0.0,0.0,0.0
29476,0599999,847.0,0.0,0.0,0.0
29476,06348,571.0,283.0,0.0,0.0
29476,06472,0.0,0.0,0.0,0.0
29476,0641740,0.0,0.0,0.0,1.0
29476,06488,0.0,0.0,0.0,0.0
29476,0699999,234.0,0.0,0.0,3.0
29476,08216,60.0,0.0,0.0,1.0
29476,0899999,0.0,0.0,0.0,0.0
29476,09278,17.0,0.0,0.0,0.0
29476,09408,35.0,0.0,0.0,0.0
29476,0999999,0.0,0.0,0.0,0.0
29476,1099999,0.0,0.0,0.0,0.0
29476,1147900,0.0,0.0,0.0,0.0
29476,1227260,101.0,0.0,0.0,0.0
29476,1233100,337.0,178.0,0.0,0.0
29476,12422,219.0,0.0,0.0,0.0
29476,1245300,189.0,0.0,0.0,0.0
29476,1299999,209.0,0.0,0.0,0.0
29476,13122,1034.0,0.0,0.0,0.0
29476,13496,0.0,0.0,0.0,0.0
29476,1399999,259.0,0.0,0.0,0.0
29476,1699999,0.0,0.0,0.0,0.0
29476,17176,1532.0,0.0,0.0,0.0
29476,17476,4161.0,0.0,2.0,0.0
29476,1799999,5740.0,0.0,0.0,0.0
29476,18176,29.0,0.0,0.0,0.0
29476,18294,340.0,0.0,0.0,1.0
29476,1899999,1114.0,0.0,0.0,0.0
29476,1999999,550.0,0.0,0.0,0.0
29476,20312,929.0,2.0,0.0,0.0
29476,2099999,754.0,0.0,0.0,0.0
29476,21350,178.0,0.0,0.0,0.0
29476,2199999,846.0,0.0,0.0,0.0
29476,22132,0.0,0.0,0.0,0.0
29476,22324,0.0,0.0,0.0,0.0
29476,22406,88.0,0.0,0.0,0.0
29476,2299999,142.0,3.0,0.0,0.0
29476,2399999,46.0,0.0,0.0,0.0
29476,2412580,225.0,0.0,0.0,11.0
29476,2447900,46.0,0.0,0.0,0.0
29476,2499999,0.0,0.0,0.0,0.0
29476,25148,130.0,0.0,0.0,7.0
29476,2599999,0.0,0.0,0.0,0.0
29476,26220,501.0,164.0,0.0,0.0
29476,26266,64.0,0.0,0.0,0.0
29476,2699999,309.0,0.0,0.0,0.0
29476,27378,278.0,0.0,0.0,9.0
29476,2799999,72.0,0.0,0.0,0.0
29476,2899999,295.0,0.0,0.0,0.0
29476,29312,0.0,0.0,0.0,0.0
29476,2999999,3553.0,0.0,0.0,0.0
29476,3099999,62.0,0.0,0.0,0.0
29476,3199999,217.0,0.0,0.0,0.0
29476,32332,0.0,0.0,0.0,0.0
29476,3299999,18.0,0.0,0.0,0.0
29476,3399999,114.0,0.0,0.0,0.0
29476,34408,943.0,606.0,0.0,0.0
29476,34428,0.0,0.0,0.0,0.0
29476,3499999,0.0,0.0,0.0,0.0
29476,3599999,0.0,0.0,0.0,0.0
29476,36104,27.0,0.0,0.0,0.0
29476,36160,114.0,0.0,0.0,0.0
29476,36408,346.0,0.0,0.0,12.0
29476,36464,212.0,0.0,0.0,0.0
29476,3699999,218.0,0.0,0.0,0.0
29476,37172,157.0,0.0,0.0,0.0
29476,37268,0.0,0.0,0.0,0.0
29476,37450,161.0,0.0,0.0,0.0
29476,3799999,174.0,0.0,0.0,0.0
29476,3899999,0.0,0.0,0.0,0.0
29476,39178,181.0,0.0,0.0,0.0
29476,39184,111.0,0.0,0.0,0.0
29476,39198,376.0,0.0,0.0,0.0
29476,39212,57.0,0.0,0.0,0.0
